표찰번호,설치개수,등수,소재지지번주소,리,지번,등주재질,위도,경도,관리기관전화번호,관리기관명,데이터기준일자
931-5,1,1,고촌읍,신곡리,686,전용주(철주),37.59770203,126.7797012,031-980-2796,김포시 도로관리과,2021-02-20
931-6,1,1,고촌읍,신곡리,686,전용주(철주),37.59741974,126.7796249,031-980-2796,김포시 도로관리과,2021-02-20
931-7,1,1,고촌읍,신곡리,686,전용주(철주),37.59712219,126.7796173,031-980-2796,김포시 도로관리과,2021-02-20
931-8,1,1,고촌읍,신곡리,686,전용주(철주),37.59691238,126.7796402,031-980-2796,김포시 도로관리과,2021-02-20
931-9,1,1,고촌읍,신곡리,686,전용주(철주),37.59667969,126.7797012,031-980-2796,김포시 도로관리과,2021-02-20
932-1,1,1,고촌읍,신곡리,686,전용주(철주),37.59433746,126.7834549,031-980-2796,김포시 도로관리과,2021-02-20
932-10,1,1,고촌읍,전호리,682,전용주(철주),37.59557343,126.7813797,031-980-2796,김포시 도로관리과,2021-02-20
932-11,1,1,고촌읍,신곡리,686,전용주(철주),37.59575272,126.7810669,031-980-2796,김포시 도로관리과,2021-02-20
932-2,1,1,고촌읍,전호리,682,전용주(철주),37.59444427,126.7832794,031-980-2796,김포시 도로관리과,2021-02-20
932-3,1,1,고촌읍,전호리,682,전용주(철주),37.59454727,126.7830887,031-980-2796,김포시 도로관리과,2021-02-20
932-4,1,1,고촌읍,신곡리,686,전용주(철주),37.59465027,126.7828979,031-980-2796,김포시 도로관리과,2021-02-20
932-5,1,1,고촌읍,신곡리,686,전용주(철주),37.59477997,126.7827072,031-980-2796,김포시 도로관리과,2021-02-20
932-6,1,1,고촌읍,전호리,682,전용주(철주),37.59493637,126.7824402,031-980-2796,김포시 도로관리과,2021-02-20
932-7,1,1,고촌읍,전호리,682,전용주(철주),37.59511948,126.782135,031-980-2796,김포시 도로관리과,2021-02-20
932-8,1,1,고촌읍,전호리,682,전용주(철주),37.59527206,126.7818985,031-980-2796,김포시 도로관리과,2021-02-20
932-9,1,1,고촌읍,전호리,682,전용주(철주),37.59542465,126.7816467,031-980-2796,김포시 도로관리과,2021-02-20
933-1,1,1,고촌읍,신곡리,693,전용주(철주),37.59592056,126.7810135,031-980-2796,김포시 도로관리과,2021-02-20
933-10,1,1,고촌읍,전호리,696,전용주(철주),37.596138,126.7827454,031-980-2796,김포시 도로관리과,2021-02-20
933-11,1,1,고촌읍,전호리,696,전용주(철주),37.59589767,126.7827148,031-980-2796,김포시 도로관리과,2021-02-20
933-12,1,1,고촌읍,전호리,696,전용주(철주),37.59566116,126.7828369,031-980-2796,김포시 도로관리과,2021-02-20
933-13,1,1,고촌읍,전호리,696,전용주(철주),37.59553146,126.7830887,031-980-2796,김포시 도로관리과,2021-02-20
933-14,1,1,고촌읍,전호리,696,전용주(철주),37.5953598,126.7833633,031-980-2796,김포시 도로관리과,2021-02-20
933-15,1,1,고촌읍,전호리,696,전용주(철주),37.5951767,126.7836761,031-980-2796,김포시 도로관리과,2021-02-20
933-16,1,1,고촌읍,전호리,696,전용주(철주),37.59503174,126.7840195,031-980-2796,김포시 도로관리과,2021-02-20
933-17,1,1,고촌읍,전호리,697,전용주(철주),37.59486389,126.7841492,031-980-2796,김포시 도로관리과,2021-02-20
933-18,1,1,고촌읍,전호리,697,전용주(철주),37.59468079,126.7840881,031-980-2796,김포시 도로관리과,2021-02-20
933-19,1,1,고촌읍,전호리,697,전용주(철주),37.59455872,126.7840347,031-980-2796,김포시 도로관리과,2021-02-20
933-2,1,1,고촌읍,신곡리,693,전용주(철주),37.59612656,126.781189,031-980-2796,김포시 도로관리과,2021-02-20
933-20,1,1,고촌읍,전호리,697,전용주(철주),37.5943985,126.7838821,031-980-2796,김포시 도로관리과,2021-02-20
933-21,1,1,고촌읍,전호리,697,전용주(철주),37.59430695,126.7836609,031-980-2796,김포시 도로관리과,2021-02-20
933-3,1,1,고촌읍,신곡리,693,전용주(철주),37.59635544,126.7814026,031-980-2796,김포시 도로관리과,2021-02-20
933-4,1,1,고촌읍,신곡리,693,전용주(철주),37.59657669,126.7815857,031-980-2796,김포시 도로관리과,2021-02-20
933-5,1,1,고촌읍,전호리,694,전용주(철주),37.59670258,126.7817535,031-980-2796,김포시 도로관리과,2021-02-20
933-6,1,1,고촌읍,전호리,694,전용주(철주),37.59667206,126.7819748,031-980-2796,김포시 도로관리과,2021-02-20
933-7,1,1,고촌읍,전호리,694,전용주(철주),37.59663773,126.7822647,031-980-2796,김포시 도로관리과,2021-02-20
933-8,1,1,고촌읍,전호리,694,전용주(철주),37.59660339,126.782608,031-980-2796,김포시 도로관리과,2021-02-20
933-9,1,1,고촌읍,전호리,694,전용주(철주),37.59651184,126.782814,031-980-2796,김포시 도로관리과,2021-02-20
934-1,1,1,고촌읍,신곡리,695,전용주(철주),37.59685898,126.7830124,031-980-2796,김포시 도로관리과,2021-02-20
934-10,1,1,고촌읍,신곡리,692,전용주(철주),37.59830475,126.7845688,031-980-2796,김포시 도로관리과,2021-02-20
934-11,1,1,고촌읍,전호리,697,전용주(철주),37.59815216,126.7847061,031-980-2796,김포시 도로관리과,2021-02-20
934-12,1,1,고촌읍,전호리,697,전용주(철주),37.59793472,126.784668,031-980-2796,김포시 도로관리과,2021-02-20
934-13,1,1,고촌읍,전호리,697,전용주(철주),37.59775162,126.7846298,031-980-2796,김포시 도로관리과,2021-02-20
934-14,1,1,고촌읍,전호리,697,전용주(철주),37.59754562,126.7846069,031-980-2796,김포시 도로관리과,2021-02-20
934-15,1,1,고촌읍,전호리,697,전용주(철주),37.59734344,126.7845612,031-980-2796,김포시 도로관리과,2021-02-20
934-16,1,1,고촌읍,전호리,697,전용주(철주),37.59699631,126.784523,031-980-2796,김포시 도로관리과,2021-02-20
934-17,1,1,고촌읍,전호리,697,전용주(철주),37.59678268,126.7844849,031-980-2796,김포시 도로관리과,2021-02-20
934-18,1,1,고촌읍,전호리,697,전용주(철주),37.59657288,126.7844315,031-980-2796,김포시 도로관리과,2021-02-20
934-19,1,1,고촌읍,전호리,697,전용주(철주),37.59653091,126.7842636,031-980-2796,김포시 도로관리과,2021-02-20
934-2,1,1,고촌읍,신곡리,695,전용주(철주),37.59716415,126.7830734,031-980-2796,김포시 도로관리과,2021-02-20
934-20,1,1,고촌읍,전호리,672,전용주(철주),37.59657288,126.7838821,031-980-2796,김포시 도로관리과,2021-02-20
934-21,1,1,고촌읍,전호리,671,전용주(철주),37.59660339,126.7835846,031-980-2796,김포시 도로관리과,2021-02-20
934-22,1,1,고촌읍,전호리,694,전용주(철주),37.59661102,126.7833023,031-980-2796,김포시 도로관리과,2021-02-20
934-23,1,1,고촌읍,전호리,694,전용주(철주),37.5966568,126.78302,031-980-2796,김포시 도로관리과,2021-02-20
934-3,1,1,고촌읍,신곡리,695,전용주(철주),37.59745026,126.7831268,031-980-2796,김포시 도로관리과,2021-02-20
934-4,1,1,고촌읍,신곡리,695,전용주(철주),37.59773636,126.7831802,031-980-2796,김포시 도로관리과,2021-02-20
934-5,1,1,고촌읍,신곡리,695,전용주(철주),37.59806061,126.783226,031-980-2796,김포시 도로관리과,2021-02-20
934-6,1,1,고촌읍,신곡리,692,전용주(철주),37.59835815,126.7832718,031-980-2796,김포시 도로관리과,2021-02-20
934-7,1,1,고촌읍,신곡리,692,전용주(철주),37.59843063,126.7834778,031-980-2796,김포시 도로관리과,2021-02-20
934-8,1,1,고촌읍,신곡리,692,전용주(철주),37.59837723,126.7838974,031-980-2796,김포시 도로관리과,2021-02-20
934-9,1,1,고촌읍,신곡리,692,전용주(철주),37.59834671,126.7842178,031-980-2796,김포시 도로관리과,2021-02-20
935-1,1,1,고촌읍,신곡리,693,전용주(철주),37.59901047,126.7816391,031-980-2796,김포시 도로관리과,2021-02-20
935-10,1,1,고촌읍,신곡리,693,전용주(철주),37.59685135,126.7816467,031-980-2796,김포시 도로관리과,2021-02-20
935-11,1,1,고촌읍,신곡리,693,전용주(철주),37.59670639,126.7815552,031-980-2796,김포시 도로관리과,2021-02-20
935-12,1,1,고촌읍,신곡리,693,전용주(철주),37.59646225,126.7813416,031-980-2796,김포시 도로관리과,2021-02-20
935-13,1,1,고촌읍,신곡리,693,전용주(철주),37.59619141,126.7811203,031-980-2796,김포시 도로관리과,2021-02-20
935-14,1,1,고촌읍,신곡리,693,전용주(철주),37.59602356,126.7809601,031-980-2796,김포시 도로관리과,2021-02-20
935-2,1,1,고촌읍,신곡리,693,전용주(철주),37.59886169,126.7817764,031-980-2796,김포시 도로관리과,2021-02-20
935-3,1,1,고촌읍,신곡리,693,전용주(철주),37.59869003,126.781929,031-980-2796,김포시 도로관리과,2021-02-20
935-4,1,1,고촌읍,신곡리,693,전용주(철주),37.59854126,126.7820206,031-980-2796,김포시 도로관리과,2021-02-20
935-5,1,1,고촌읍,신곡리,693,전용주(철주),37.59835815,126.7819977,031-980-2796,김포시 도로관리과,2021-02-20
935-6,1,1,고촌읍,신곡리,693,전용주(철주),37.59796524,126.7819138,031-980-2796,김포시 도로관리과,2021-02-20
935-7,1,1,고촌읍,신곡리,693,전용주(철주),37.59770966,126.7818527,031-980-2796,김포시 도로관리과,2021-02-20
935-8,1,1,고촌읍,신곡리,693,전용주(철주),37.5974884,126.7817993,031-980-2796,김포시 도로관리과,2021-02-20
935-9,1,1,고촌읍,신곡리,693,전용주(철주),37.59716797,126.7817154,031-980-2796,김포시 도로관리과,2021-02-20
936-1,1,1,고촌읍,신곡리,692,전용주(철주),37.5984726,126.7829361,031-980-2796,김포시 도로관리과,2021-02-20
936-10,1,1,고촌읍,전호리,667,전용주(철주),37.59671402,126.7822189,031-980-2796,김포시 도로관리과,2021-02-20
936-11,1,1,고촌읍,전호리,667,전용주(철주),37.59675598,126.7819061,031-980-2796,김포시 도로관리과,2021-02-20
936-12,1,1,고촌읍,신곡리,693,전용주(철주),37.59693527,126.7817841,031-980-2796,김포시 도로관리과,2021-02-20
936-13,1,1,고촌읍,신곡리,693,전용주(철주),37.597229,126.7818604,031-980-2796,김포시 도로관리과,2021-02-20
936-14,1,1,고촌읍,신곡리,693,전용주(철주),37.59755325,126.781929,031-980-2796,김포시 도로관리과,2021-02-20
936-15,1,1,고촌읍,신곡리,693,전용주(철주),37.59782028,126.7819901,031-980-2796,김포시 도로관리과,2021-02-20
936-16,1,1,고촌읍,신곡리,693,전용주(철주),37.59807968,126.7820663,031-980-2796,김포시 도로관리과,2021-02-20
936-17,1,1,고촌읍,신곡리,693,전용주(철주),37.59834671,126.7821426,031-980-2796,김포시 도로관리과,2021-02-20
936-18,1,1,고촌읍,신곡리,692,전용주(철주),37.59856796,126.7822113,031-980-2796,김포시 도로관리과,2021-02-20
936-19,1,1,고촌읍,신곡리,692,전용주(철주),37.59852982,126.782402,031-980-2796,김포시 도로관리과,2021-02-20
936-2,1,1,고촌읍,신곡리,692,전용주(철주),37.59846497,126.7831039,031-980-2796,김포시 도로관리과,2021-02-20
936-20,1,1,고촌읍,신곡리,692,전용주(철주),37.59851074,126.7825851,031-980-2796,김포시 도로관리과,2021-02-20
936-3,1,1,고촌읍,신곡리,695,전용주(철주),37.5982933,126.7831345,031-980-2796,김포시 도로관리과,2021-02-20
936-4,1,1,고촌읍,신곡리,695,전용주(철주),37.59807587,126.7830887,031-980-2796,김포시 도로관리과,2021-02-20
936-5,1,1,고촌읍,신곡리,695,전용주(철주),37.59766769,126.7830353,031-980-2796,김포시 도로관리과,2021-02-20
936-6,1,1,고촌읍,신곡리,695,전용주(철주),37.59741592,126.7829895,031-980-2796,김포시 도로관리과,2021-02-20
936-7,1,1,고촌읍,신곡리,695,전용주(철주),37.59712982,126.7829437,031-980-2796,김포시 도로관리과,2021-02-20
936-8,1,1,고촌읍,신곡리,695,전용주(철주),37.59680557,126.7828674,031-980-2796,김포시 도로관리과,2021-02-20
936-9,1,1,고촌읍,전호리,667,전용주(철주),37.59670258,126.7825317,031-980-2796,김포시 도로관리과,2021-02-20
937-1,1,1,고촌읍,신곡리,692,전용주(철주),37.5984993,126.7838287,031-980-2796,김포시 도로관리과,2021-02-20
937-10,1,1,고촌읍,전호리,697,전용주(철주),37.59947968,126.7849884,031-980-2796,김포시 도로관리과,2021-02-20
937-11,1,1,고촌읍,전호리,697,전용주(철주),37.59925079,126.784935,031-980-2796,김포시 도로관리과,2021-02-20
937-12,1,1,고촌읍,전호리,697,전용주(철주),37.59902573,126.7848816,031-980-2796,김포시 도로관리과,2021-02-20
937-13,1,1,고촌읍,전호리,697,전용주(철주),37.59880447,126.7848282,031-980-2796,김포시 도로관리과,2021-02-20
937-14,1,1,고촌읍,전호리,697,전용주(철주),37.59857941,126.7847748,031-980-2796,김포시 도로관리과,2021-02-20
937-15,1,1,고촌읍,전호리,697,전용주(철주),37.59843445,126.784668,031-980-2796,김포시 도로관리과,2021-02-20
937-16,1,1,고촌읍,신곡리,692,전용주(철주),37.59843445,126.7844238,031-980-2796,김포시 도로관리과,2021-02-20
937-17,1,1,고촌읍,전호리,653,전용주(철주),37.59846115,126.7841873,031-980-2796,김포시 도로관리과,2021-02-20
937-2,1,1,고촌읍,신곡리,691,전용주(철주),37.59854889,126.7835083,031-980-2796,김포시 도로관리과,2021-02-20
937-3,1,1,고촌읍,신곡리,692,전용주(철주),37.59865952,126.783371,031-980-2796,김포시 도로관리과,2021-02-20
937-4,1,1,고촌읍,신곡리,691,전용주(철주),37.59893417,126.7834549,031-980-2796,김포시 도로관리과,2021-02-20
937-5,1,1,고촌읍,신곡리,691,전용주(철주),37.59910583,126.7836533,031-980-2796,김포시 도로관리과,2021-02-20
937-6,1,1,고촌읍,신곡리,691,전용주(철주),37.59926605,126.7838821,031-980-2796,김포시 도로관리과,2021-02-20
937-7,1,1,고촌읍,신곡리,691,전용주(철주),37.59945679,126.7841721,031-980-2796,김포시 도로관리과,2021-02-20
937-8,1,1,고촌읍,신곡리,691,전용주(철주),37.59963608,126.7844467,031-980-2796,김포시 도로관리과,2021-02-20
937-9,1,1,고촌읍,신곡리,691,전용주(철주),37.59966278,126.7847824,031-980-2796,김포시 도로관리과,2021-02-20
938-1,1,1,고촌읍,전호리,690,전용주(철주),37.60123444,126.7851639,031-980-2796,김포시 도로관리과,2021-02-20
938-10,1,1,고촌읍,신곡리,691,전용주(철주),37.59962845,126.7842865,031-980-2796,김포시 도로관리과,2021-02-20
938-11,1,1,고촌읍,신곡리,691,전용주(철주),37.59943008,126.783989,031-980-2796,김포시 도로관리과,2021-02-20
938-12,1,1,고촌읍,신곡리,691,전용주(철주),37.59923172,126.7836685,031-980-2796,김포시 도로관리과,2021-02-20
938-13,1,1,고촌읍,신곡리,691,전용주(철주),37.59907532,126.7834549,031-980-2796,김포시 도로관리과,2021-02-20
938-14,1,1,고촌읍,신곡리,691,전용주(철주),37.59882355,126.7833176,031-980-2796,김포시 도로관리과,2021-02-20
938-15,1,1,고촌읍,신곡리,692,전용주(철주),37.59857559,126.7832336,031-980-2796,김포시 도로관리과,2021-02-20
938-16,1,1,고촌읍,신곡리,692,전용주(철주),37.59859467,126.7829285,031-980-2796,김포시 도로관리과,2021-02-20
938-17,1,1,고촌읍,신곡리,692,전용주(철주),37.598629,126.7826996,031-980-2796,김포시 도로관리과,2021-02-20
938-18,1,1,고촌읍,신곡리,692,,37.59864426,126.782402,031-980-2796,김포시 도로관리과,2021-02-20
938-19,1,1,고촌읍,신곡리,692,전용주(철주),37.59874725,126.7820511,031-980-2796,김포시 도로관리과,2021-02-20
938-2,1,1,고촌읍,전호리,690,전용주(철주),37.60110855,126.7853394,031-980-2796,김포시 도로관리과,2021-02-20
938-20,1,1,고촌읍,신곡리,692,전용주(철주),37.59889603,126.7819061,031-980-2796,김포시 도로관리과,2021-02-20
938-21,1,1,고촌읍,전호리,651,전용주(철주),37.59906769,126.7817764,031-980-2796,김포시 도로관리과,2021-02-20
938-3,1,1,고촌읍,전호리,690,전용주(철주),37.60100937,126.7854843,031-980-2796,김포시 도로관리과,2021-02-20
938-4,1,1,고촌읍,전호리,690,전용주(철주),37.6008606,126.7856369,031-980-2796,김포시 도로관리과,2021-02-20
938-5,1,1,고촌읍,전호리,697,전용주(철주),37.60069656,126.7856598,031-980-2796,김포시 도로관리과,2021-02-20
938-6,1,1,고촌읍,전호리,697,전용주(철주),37.60050964,126.7853928,031-980-2796,김포시 도로관리과,2021-02-20
938-7,1,1,고촌읍,전호리,697,전용주(철주),37.59988022,126.7850647,031-980-2796,김포시 도로관리과,2021-02-20
938-8,1,1,고촌읍,전호리,697,전용주(철주),37.59971619,126.7849503,031-980-2796,김포시 도로관리과,2021-02-20
938-9,1,1,고촌읍,신곡리,691,전용주(철주),37.59975052,126.7846298,031-980-2796,김포시 도로관리과,2021-02-20
939-1,1,1,고촌읍,전호리,760,전용주(기타),37.59930038,126.7966385,031-980-2796,김포시 도로관리과,2021-02-20
939-2,1,1,고촌읍,전호리,760,전용주(기타),37.59923553,126.7967224,031-980-2796,김포시 도로관리과,2021-02-20
939-3,1,1,고촌읍,전호리,760,전용주(기타),37.5992012,126.7967682,031-980-2796,김포시 도로관리과,2021-02-20
939-4,1,1,고촌읍,전호리,760,전용주(기타),37.59923553,126.7968521,031-980-2796,김포시 도로관리과,2021-02-20
