시도명,시군구명,시설명,구분,연락처,소재지지번주소
강원도,화천군,농협식당,식품접객업,033-442-2490,강원도 화천군 화천읍 하리 44-22
강원도,화천군,화천초등학교 논미분교,학교,033-442-2809,강원도 화천군 하남면 논미리 275-2
강원도,화천군,화천 충복 장의운송사,시내버스,033-442-2875,강원도 화천군 화천읍 신읍리 592-1
강원도,화천군,화천우체국,사무실,033-442-3003,강원도 화천군 화천읍 하리 17-4
강원도,화천군,태생장여관,숙박업,033-442-3009,강원도 화천군 화천읍 하리 39-14
강원도,화천군,화천한옥학교(황토전수학교),합숙소,033-442-3366,강원도 화천군 간동면 유촌리 383
강원도,화천군,화천유치원,보육시설,033-442-3384,강원도 화천군 화천읍 아리 211-2
강원도,화천군,화천시장조합,시장,033-442-4013,강원도 화천군 화천읍 하리 44-31
강원도,화천군,부성장여관,숙박업,033-442-4242,강원도 화천군 화천읍 하리 51-22
강원도,화천군,보건의료원,사무실,033-442-4424,강원도 화천군 화천읍 중리 242-4
강원도,화천군,산양초등학교(병설),집단급식소,033-442-6006,강원도 화천군 상서면 산양리 707
강원도,화천군,산양초등학교,학교,033-442-6006,강원도 화천군 상서면 산양리 707
강원도,화천군,천년관,식품접객업,033-442-6151,강원도 화천군 화천읍 하리 34-18
강원도,화천군,현대파크,숙박업,033-442-6166,강원도 화천군 상서면 산양리 505-4
강원도,화천군,화천어린이집,보육시설,033-442-6288,강원도 화천군 화천읍 하리 100-7
강원도,화천군,로얄장여관,숙박업,033-442-6974,강원도 화천군 화천읍 하리 42-7
강원도,화천군,산천정육식당,식품접객업,033-442-7676,강원도 화천군 화천읍 중리 166-1
강원도,화천군,청소년수련관,사무실,033-442-7953,강원도 화천군 화천읍 중리 233-7
강원도,화천군,갤러리하우스,숙박업,033-442-7999,강원도 화천군 화천읍 하리 51-19
강원도,화천군,KT 화천지점,사무실,033-442-8005,강원도 화천군 화천읍 하리 14-2
강원도,화천군,평화의댐물문화관,사무실,033-480-1578,강원도 화천군 화천읍 동촌리 2921
강원도,횡성군,서울에프엔비㈜ 예선당푸드직염,집단급식소,,강원도 횡성군 공근면 초원리 662-1
강원도,횡성군,농업회사법인 아우름관광농원,숙박업소,,강원도 횡성군 갑천면 하대리 433-1
강원도,횡성군,횡성군장애인 종합복지관,집단급식소,,강원도 횡성군 횡성읍 읍하리 385-3
강원도,횡성군,횡성교육지원청,건축물,033-340-0342,강원도 횡성군 횡성읍 읍하리 359
강원도,횡성군,학교법인송호학원(송호대학교)기숙사,기숙사,033-340-1000,강원도 횡성군 횡성읍 남산리 67
강원도,횡성군,학교법인송호학원(송호대학교),집단급식소/학교,033-340-1000,강원도 횡성군 횡성읍 남산리 67
강원도,횡성군,㈜시안,건축물,033-340-1234,강원도 횡성군 우천면 산전리 137-2
강원도,횡성군,웰리힐리컨트리클럽레스토랑,식품접객업소,033-340-1511,강원도 횡성군 둔내면 조항리 103-1
강원도,횡성군,횡성문화예술회관,공연장,033-340-2228,강원도 횡성군 횡성읍 읍하리 260
강원도,횡성군,의회청사,건축물,033-340-2273,강원도 횡성군 횡성읍 읍하리 58-1
강원도,횡성군,횡성군청,건축물,033-340-2273,강원도 횡성군 횡성읍 읍하리 58-1
강원도,횡성군,횡성군청(식당),집단급식소,033-340-2273,강원도 횡성군 횡성읍 읍하리 58-1
강원도,횡성군,청일마을버스,버스,033-340-2606,강원도 횡성군 청일면 유동리 850-2
강원도,횡성군,안흥마을버스,버스,033-340-2623,강원도 횡성군 안흥면 안흥리 284-11
강원도,횡성군,신안종합리조트(기숙사),기숙사,033-340-3000,강원도 횡성군 둔내면 두원리 204
강원도,횡성군,쿡&룩,식품접객업소,033-340-3000,강원도 횡성군 둔내면 두원리 204
강원도,횡성군,스노우무무 휴게음식점,식품접객업소,033-340-3110,강원도 횡성군 둔내면 두원리 204
강원도,횡성군,신안종합유스호스텔,집단급식소,033-340-3212,강원도 횡성군 둔내면 두원리 204
강원도,횡성군,자연차림,식품접객업소,033-340-3301,강원도 횡성군 둔내면 두원리 204
강원도,횡성군,로메레안,식품접객업소,033-340-3326,강원도 횡성군 둔내면 두원리 204
강원도,횡성군,신안종합콘도미니엄,관광숙박업소,033-340-3414,강원도 횡성군 둔내면 두원리 204
강원도,횡성군,델리힐리,식품접객업소,033-340-3414,강원도 횡성군 둔내면 두원리 204
강원도,횡성군,카페테리아,식품접객업소,033-340-3542,강원도 횡성군 둔내면 두원리 204
강원도,횡성군,국순당,건축물,033-340-4300,강원도 횡성군 둔내면 현천리 113
강원도,횡성군,국순당(기숙사),기숙사,033-340-4300,강원도 횡성군 둔내면 현천리 113
강원도,횡성군,국순당(집단급식소),집단급식소,033-340-4300,강원도 횡성군 둔내면 현천리 113
강원도,횡성군,횡성군농업기술센터,건축물,033-340-5511,강원도 횡성군 공근면 학담리 775
강원도,횡성군,횡성군보건복지타운,건축물,033-340-5631,강원도 횡성군 횡성읍 읍하리 598
강원도,횡성군,횡성군립도서관,건축물,033-340-5861,강원도 횡성군 횡성읍 읍하리 260
강원도,횡성군,청소년수련관(문화체육공원),건축물,033-340-5871,강원도 횡성군 횡성읍 읍하리 260
강원도,횡성군,"(재)한국산림복지문화재단(숲체원,신세계)",집단급식소,033-340-6302,강원도 횡성군 둔내면 삽교리 1767-10
강원도,횡성군,(주)롯데푸드(횡성파스퇴르)공장,집단급식소,033-340-6623,강원도 횡성군 안흥면 소사리 1334
강원도,횡성군,횡성경찰서,건축물,033-340-7321,강원도 횡성군 횡성읍 읍상리 606
강원도,횡성군,옥스필드(한일개발),건축물,033-340-7723,강원도 횡성군 서원면 유현리 638
강원도,횡성군,조은푸드 클럽하우스대식당,식품접객업소,033-340-7723,강원도 횡성군 서원면 유현리 638
강원도,횡성군,㈜동원홈푸드 알프스대영cc대식당,식품접객업소,033-340-8000,강원도 횡성군 우천면 하대리 300
강원도,횡성군,알프스대영 골프빌리지,관광숙박업소,033-340-8055,강원도 횡성군 우천면 하대리 300
강원도,횡성군,삼대양레저(골프클럽),건축물,033-340-8108,강원도 횡성군 우천면 하대리 300
강원도,횡성군,삼대양레저(주),기숙사,033-340-8108,강원도 횡성군 우천면 하대리 300
강원도,횡성군,횡성고등학교,집단급식소/학교,033-340-8807,강원도 횡성군 횡성읍 읍하리 200
강원도,횡성군,벨라스톤컨트리클럽,건축물,033-340-9000,강원도 횡성군 서원면 옥계리 산247
강원도,횡성군,섬강벨라스톤CC레스토랑,식품접객업소,033-340-9022,강원도 횡성군 서원면 옥계리 산247
강원도,횡성군,횡성소방서,건축물,033-340-9221,강원도 횡성군 읍하리 476-5
강원도,횡성군,횡성하나요양병원,병원,033-340-9700,강원도 횡성군 횡성읍 읍상리 385-12
강원도,횡성군,유현초등학교,학교,033-342-0349,강원도 횡성군 서원면 유현리 362-1
강원도,횡성군,㈜수한,집단급식소,033-342-0601,강원도 횡성군 횡성읍 묵계리 43-5
강원도,횡성군,둔내중·고등학교,집단급식소/학교,033-342-1198,강원도 횡성군 둔내면 둔방내리 96-3
강원도,횡성군,둔내초등학교,집단급식소/학교,033-342-1253,강원도 횡성군 둔내면 자포곡리 388-2
강원도,횡성군,횡성전통시장,전통시장,033-342-2389,강원도 횡성군 횡성읍 읍상리 279-6
강원도,횡성군,공근중학교,학교,033-342-3011,강원도 횡성군 공근면 학담리 23-2
강원도,횡성군,서초수련원,관광숙박업소,033-342-3016,강원도 횡성군 안흥면 상안리 517-2
강원도,횡성군,공근초등학교,학교,033-342-3020,강원도 횡성군 공근면 학담리 113
강원도,횡성군,라오니아,숙박업소,033-342-3767,강원도 횡성군 둔내면 두원리 820
강원도,횡성군,안흥중·고등학교,집단급식소/학교,033-342-4007,강원도 횡성군 안흥면 안흥리 272-2
강원도,횡성군,횡성(인천방향)휴게소 영동레저,건축물,033-342-4200,강원도 횡성군 안흥면 소사리 1511
강원도,횡성군,안흥초덕천분교,학교,033-342-4221,강원도 횡성군 안흥면 소사리 588-1
강원도,횡성군,횡성(강릉방향)휴게소,건축물,033-342-4231,강원도 횡성군 안흥면 소사리 1530-1
강원도,횡성군,육해밥 한우밥상,식품접객업소,033-342-4231,강원도 횡성군 안흥면 소사리 1530-1
강원도,횡성군,춘당초등학교,학교,033-342-5108,강원도 횡성군 청일면 춘당리 759
강원도,횡성군,대화제약,건축물,033-342-5140,강원도 횡성군 횡성읍 마산리 308
강원도,횡성군,청일초등학교,학교,033-342-5628,강원도 횡성군 청일면 유동리 1005-1
강원도,횡성군,우천어린이집,보육시설,033-342-6048,강원도 횡성군 우천면 우항리 754-5
강원도,횡성군,우천중학교,학교,033-342-6075,강원도 횡성군 우천면 문암리 24
강원도,횡성군,태기산장모텔,숙박업소,033-342-6100,강원도 횡성군 둔내면 둔방내리 17-4
강원도,횡성군,우천초등학교,집단급식소/학교,033-342-6181,강원도 횡성군 우천면 우항리 623-1
강원도,횡성군,축협횡성한우프라자(새말점),식품접객업소,033-342-6680,강원도 횡성군 우천면 우항리 167
강원도,횡성군,안흥초등학교,학교,033-342-6852,강원도 횡성군 안흥면 안흥리 89-1
강원도,횡성군,강림중학교,학교,033-342-7042,강원도 횡성군 강림면 강림리 872
강원도,횡성군,강림초등학교,집단급식소/학교,033-342-7071,강원도 횡성군 강림면 강림리 1562
강원도,횡성군,둔내호텔,숙박업소,033-342-7500,강원도 횡성군 둔내면 석문리 585-1
강원도,횡성군,치악산 휴양콘도미니엄,관광숙박업소,033-342-7880,강원도 횡성군 우천면 오원리 539-1
강원도,횡성군,황소고집,식품접객업소,033-342-7977,강원도 횡성군 우천면 우항리 581
강원도,횡성군,서원초등학교,학교,033-342-8012,강원도 횡성군 서원면 창촌리 579
강원도,횡성군,서원중학교,학교,033-342-8014,강원도 횡성군 서원면 창촌리 728
강원도,횡성군,느티나무,식품접객업소,033-342-8334,강원도 횡성군 우천면 법주리 722-1
강원도,횡성군,앤모텔,숙박업소,033-342-8844,강원도 횡성군 횡성읍 읍상리 683-9
강원도,횡성군,청일중학교,학교,033-342-8894,강원도 횡성군 청일면 유동리 1001
강원도,횡성군,갑천초금성분교,학교,033-342-9013,강원도 횡성군 갑천면 하대리 44
강원도,횡성군,갑천초등학교,학교,033-342-9013,강원도 횡성군 갑천면 매일리 705-1
강원도,횡성군,갑천고등학교,집단급식소/학교,033-342-9142,강원도 횡성군 갑천면 매일리 600
강원도,횡성군,갑천중학교,학교,033-342-9142,강원도 횡성군 갑천면 매일리 600
강원도,횡성군,정금초등학교,학교,033-342-9569,강원도 횡성군 우천면 정금리 507-4
강원도,횡성군,횡성한우피아,식품접객업소,033-342-9940,강원도 횡성군 둔내면 자포곡리 425-1
강원도,횡성군,새말횡성한우셀프타운,식품접객업소,033-343-0500,강원도 횡성군 우천면 우항리 459-1
강원도,횡성군,횡성대성병원,병원/집단급식소,033-343-0901,강원도 횡성군 횡성읍 입석리 155-4
강원도,횡성군,횡성대성병원 장례식장,식품접객업소,033-343-0901,강원도 횡성군 횡성읍 입석리 155-4
강원도,횡성군,횡성어린이집,보육시설/집단급식소,033-343-1020,강원도 횡성군 횡성읍 북천리 115-192
강원도,횡성군,민족사관고등학교,집단급식소/학교,033-343-1115,강원도 횡성군 안흥면 소사리 1300-1
강원도,횡성군,화성유치원,보육시설,033-343-1280,강원도 횡성군 횡성읍 읍상리 34-5
강원도,횡성군,호텔휘닉스,숙박업소,033-343-1555,강원도 횡성군 우천면 백달리 333-7
강원도,횡성군,횡성중학교,학교,033-343-2241,강원도 횡성군 횡성읍 읍하리 200
강원도,횡성군,횡성초등학교,집단급식소/학교,033-343-2624,강원도 횡성군 횡성읍 읍하리 174-1
강원도,횡성군,대동여자중학교,집단급식소/학교,033-343-2632,강원도 횡성군 횡성읍 읍하리 371
강원도,횡성군,코지호텔,숙박업소,033-343-3000,강원도 횡성군 횡성읍 읍하리 134-19
강원도,횡성군,에스모텔,숙박업소,033-343-3110,강원도 횡성군 횡성읍 읍상리 275-2
강원도,횡성군,횡성장의운송,버스,033-343-3449,강원도 횡성군 횡성읍 반곡리 2-2
강원도,횡성군,그린장여관,숙박업소,033-343-3528,강원도 횡성군 횡성읍 읍하리 561-2
강원도,횡성군,창림초등학교,학교,033-343-3601,강원도 횡성군 횡성읍 추동리 3-4
강원도,횡성군,성모유치원,보육시설,033-343-3660,강원도 횡성군 횡성읍 읍상리 388
강원도,횡성군,(주)명성교통,버스,033-343-4410,강원도 횡성군 횡성읍 읍하리 236-6
강원도,횡성군,(주)명성관광,버스,033-343-4410,강원도 횡성군 횡성읍 읍하리 236-6
강원도,횡성군,녹지어린이집,보육시설,033-343-5493,강원도 횡성군 횡성읍 입석리 187-12
강원도,횡성군,(주)소모옵티칼,건축물,033-343-6117,강원도 횡성군 공근면 창봉리 652
강원도,횡성군,수백초등학교,학교,033-343-6127,강원도 횡성군 공근면 수백리 341-3
강원도,횡성군,쉐로빌,숙박업소,033-343-6511,강원도 횡성군 횡성읍 읍하리 416
강원도,횡성군,성남초등학교,학교,033-343-7158,강원도 횡성군 횡성읍 곡교리 244-1
강원도,횡성군,성북초등학교,집단급식소/학교,033-343-7963,강원도 횡성군 횡성읍 읍상리 82
강원도,횡성군,코레스코투어,식품접객업소,033-343-8073,강원도 횡성군 우천면 오원리 539-1
