도로안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,도로안전표지구분,도로안전표지종별일련번호,주행제한속도,도로안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자
3134,시도,,죽림1로,,2,1,,,경상남도 통영시 광도면 죽림리 410-9,34.8758419,128.4147594,1,129,,과속방지턱,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3135,시도,,죽림1로,,2,1,,,경상남도 통영시 광도면 죽림리 410-10,34.8755198,128.4148606,4,427,,해제(어린이보호),1,N,,경상남도 통영시,055-650-5332,2021-01-21
3136,시도,,죽림1로,,2,1,,,경상남도 통영시 광도면 죽림리 410-26,34.8755283,128.415029,2,224,30,최고속제도제한,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3137,시도,,죽림1로,,2,1,,,경상남도 통영시 광도면 죽림리 410-26,34.8755283,128.415029,2,218,,"정차,주차금지",1,N,,경상남도 통영시,055-650-5332,2021-01-21
3138,시도,,죽림1로,,2,1,,,경상남도 통영시 광도면 죽림리 402-21,34.8775563,128.4136279,4,427,,해제(어린이보호),1,N,,경상남도 통영시,055-650-5332,2021-01-21
3139,시도,,죽림1로,,2,2,,,경상남도 통영시 광도면 죽림리 402-21,34.8776207,128.4135799,3,322,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3140,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 402-20,34.8775769,128.4138904,2,224,40,최고속제도제한,3,N,,경상남도 통영시,055-650-5332,2021-01-21
3141,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 402-20,34.8775769,128.4138904,4,403,,구역,3,N,,경상남도 통영시,055-650-5332,2021-01-21
3142,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 402-20,34.8776952,128.4138847,2,224,60,최고속제도제한,3,N,,경상남도 통영시,055-650-5332,2021-01-21
3143,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 402-20,34.8776952,128.4138847,4,427,,해제(최고속도제한),3,N,,경상남도 통영시,055-650-5332,2021-01-21
3144,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 402-18,34.8775217,128.4143926,1,132,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3145,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 402-18,34.8775217,128.4143926,2,218,,"정차,주차금지",1,N,,경상남도 통영시,055-650-5332,2021-01-21
3146,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 402-18,34.8775217,128.4143926,4,428,,견인지역,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3147,시도,,죽림1로,,2,4,,,경상남도 통영시 광도면 죽림리 1600,34.8775555,128.4148483,2,218,,"정차,주차금지",1,N,,경상남도 통영시,055-650-5332,2021-01-21
3148,시도,,죽림1로,,2,4,,,경상남도 통영시 광도면 죽림리 1600,34.8775555,128.4148483,4,428,,견인지역,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3149,시도,,죽림1로,,2,4,,,경상남도 통영시 광도면 죽림리 1600,34.8775555,128.4148483,4,427,,해제(어린이보호),1,N,,경상남도 통영시,055-650-5332,2021-01-21
3150,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 1602,34.8773569,128.4153834,1,129,,과속방지턱,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3151,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 1602,34.8773049,128.4156952,2,218,,"정차,주차금지",1,N,,경상남도 통영시,055-650-5332,2021-01-21
3152,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 1600,34.8774664,128.4154287,1,132,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3153,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 1602,34.8772815,128.4159037,3,324,,어린이보호,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3154,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 1600,34.8774438,128.4156496,1,129,,과속방지턱,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3155,시도,,죽림1로,,2,4,,,경상남도 통영시 광도면 죽림리 1600,34.8773632,128.4162052,3,329,,비보호좌회전,3,N,,경상남도 통영시,055-650-5332,2021-01-21
3156,시도,,죽림1로,,2,4,,,경상남도 통영시 광도면 죽림리 1600,34.8773632,128.4162052,4,407,,신호등화상태(직진신호시),3,N,,경상남도 통영시,055-650-5332,2021-01-21
3157,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8770961,128.4161599,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3158,시도,,신죽1길,,1,5,,,경상남도 통영시 광도면 죽림리 1603,34.8768926,128.4162538,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3159,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8766852,128.4160727,2,216,,유턴금지,3,N,,경상남도 통영시,055-650-5332,2021-01-21
3160,,,,,,,,경상남도 통영시 신죽1길 18,경상남도 통영시 광도면 죽림리 1584-5,34.8763474,128.4159094,2,221,,차높이제한(4.0m),3,N,,경상남도 통영시,055-650-5332,2021-01-21
3161,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8762586,128.4159872,2,224,30,최고속제도제한,3,N,,경상남도 통영시,055-650-5332,2021-01-21
3162,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8762586,128.4159872,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3163,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8763007,128.4161327,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3164,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8763007,128.4161327,2,216,,유턴금지,3,N,,경상남도 통영시,055-650-5332,2021-01-21
3165,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.876085,128.415958,2,216,,유턴금지,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3166,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8759533,128.4159192,3,322,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3167,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8759533,128.4159192,1,129,,과속방지턱,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3168,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8760242,128.4160838,2,224,30,최고속제도제한,3,N,,경상남도 통영시,055-650-5332,2021-01-21
3169,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8757742,128.4158836,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3170,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8757748,128.4160322,2,218,,"정차,주차금지",1,N,,경상남도 통영시,055-650-5332,2021-01-21
3171,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8757748,128.4160322,2,224,30,최고속제도제한,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3172,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8754323,128.4159567,3,322,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3173,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8754323,128.4159567,1,129,,과속방지턱,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3174,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8754323,128.4159567,3,324,,어린이보호,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3175,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8751606,128.4160171,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3176,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8752494,128.416112,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3177,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8751031,128.416346,2,218,,"정차,주차금지",1,N,,경상남도 통영시,055-650-5332,2021-01-21
3178,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8751031,128.416346,2,224,30,최고속제도제한,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3179,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8752131,128.4163969,2,218,,"정차,주차금지",1,N,,경상남도 통영시,055-650-5332,2021-01-21
3180,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8752131,128.4163969,2,224,30,최고속제도제한,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3181,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8749941,128.4171345,3,322,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3182,시도,,신죽1길,,2,4,,,경상남도 통영시 광도면 죽림리 1603,34.8751022,128.4171775,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3183,시도,,신죽1길,,2,4,,,경상남도 통영시 광도면 죽림리 1603,34.8750841,128.4172861,3,322,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3184,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8749141,128.4177065,2,218,,"정차,주차금지",1,N,,경상남도 통영시,055-650-5332,2021-01-21
3185,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8749141,128.4177065,2,224,30,최고속제도제한,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3186,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8750093,128.4177877,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3187,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8750093,128.4177877,2,224,30,최고속제도제한,3,N,,경상남도 통영시,055-650-5332,2021-01-21
3188,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8749708,128.4180579,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3189,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8748368,128.4182158,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3190,시도,,신죽1길,,2,4,,,경상남도 통영시 광도면 죽림리 1603,34.8749262,128.4186775,1,129,,과속방지턱,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3191,시도,,신죽3길,,1,1,,,경상남도 통영시 광도면 죽림리 1585-59,34.8735069,128.4193259,2,226,,서행,1,Y,,경상남도 통영시,055-650-5332,2021-01-21
3192,시도,,신죽3길,,1,1,,,경상남도 통영시 광도면 죽림리 1585-59,34.8735102,128.4194469,2,226,,서행,1,Y,,경상남도 통영시,055-650-5332,2021-01-21
3193,시도,,신죽1길,,2,4,,,경상남도 통영시 광도면 죽림리 1603,34.8747108,128.4199073,3,322,,횡단보도,2,N,,경상남도 통영시,055-650-5332,2021-01-21
3194,시도,,신죽1길,,2,4,,,경상남도 통영시 광도면 죽림리 1603,34.8747108,128.4199073,2,224,30,최고속제도제한,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3195,시도,,신죽1길,,2,4,,,경상남도 통영시 광도면 죽림리 1603,34.8746289,128.4196776,3,322,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3196,시도,,신죽1길,,2,4,,,경상남도 통영시 광도면 죽림리 1603,34.8746289,128.4196776,4,427,,해제(어린이보호),1,N,,경상남도 통영시,055-650-5332,2021-01-21
3197,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8746495,128.4195194,2,224,40,최고속제도제한,1,Y,,경상남도 통영시,055-650-5332,2021-01-21
3198,시도,,신죽1길,,1,4,,,경상남도 통영시 광도면 죽림리 1603,34.8746495,128.4195194,4,427,,해제(최고속도제한),1,N,,경상남도 통영시,055-650-5332,2021-01-21
3199,시도,,신죽1길,,2,4,,,경상남도 통영시 광도면 죽림리 1603,34.8748665,128.4188652,3,322,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3200,시도,,신죽2길,,2,2,,,경상남도 통영시 광도면 죽림리 1603,34.8752059,128.4186171,1,129,,과속방지턱,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3201,시도,,신죽2길,,2,2,,,경상남도 통영시 광도면 죽림리 1603,34.875363,128.418644,2,218,,"정차,주차금지",1,N,,경상남도 통영시,055-650-5332,2021-01-21
3202,시도,,신죽2길,,1,2,,,경상남도 통영시 광도면 죽림리 1603,34.8759084,128.4187583,2,218,,"정차,주차금지",1,N,,경상남도 통영시,055-650-5332,2021-01-21
3203,시도,,신죽2길,,2,2,,경상남도 통영시 신죽2길 159-8,경상남도 통영시 광도면 죽림리 1582-40,34.8763106,128.4189739,1,129,,과속방지턱,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3204,시도,,신죽2길,,2,2,,,경상남도 통영시 광도면 죽림리 1603,34.8764396,128.4188837,2,218,,"정차,주차금지",1,N,,경상남도 통영시,055-650-5332,2021-01-21
3205,시도,,신죽2길,,2,2,,,경상남도 통영시 광도면 죽림리 1603,34.8767023,128.4189333,1,129,,과속방지턱,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3206,시도,,죽림1로,,2,1,,,경상남도 통영시 광도면 죽림리 1582-1,34.8765587,128.4203254,2,218,,"정차,주차금지",1,N,,경상남도 통영시,055-650-5332,2021-01-21
3207,시도,,죽림1로,,2,1,,,경상남도 통영시 광도면 죽림리 1582-1,34.8762908,128.4202714,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3208,시도,,죽림1로,,2,1,,,경상남도 통영시 광도면 죽림리 1582-1,34.8756084,128.4201356,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3209,시도,,죽림1로,,2,1,,,경상남도 통영시 광도면 죽림리 1582-1,34.8751143,128.420035,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3210,시도,,죽림1로,,2,1,,,경상남도 통영시 광도면 죽림리 1582-1,34.874982,128.4200018,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3211,시도,,죽림해안로,,2,4,,,경상남도 통영시 광도면 죽림리 1602,34.8744457,128.420719,1,112,,좌로굽은도로,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3212,시도,,기호바깥길,,1,4,,,경상남도 통영시 광도면 죽림리 1602,34.8742042,128.4207388,1,132,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3213,시도,,기호바깥길,,1,4,,,경상남도 통영시 광도면 죽림리 1602,34.8742042,128.4207388,1,104,,ㅏ 자형교차로,1,Y,,경상남도 통영시,055-650-5332,2021-01-21
3214,시도,,죽림해안로,,2,4,,,경상남도 통영시 광도면 죽림리 1602,34.874463,128.4208564,3,322,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3215,시도,,죽림해안로,,2,4,,,경상남도 통영시 광도면 죽림리 1602,34.8746583,128.4208984,2,224,40,최고속제도제한,2,N,,경상남도 통영시,055-650-5332,2021-01-21
3216,시도,,죽림해안로,,2,4,,,경상남도 통영시 광도면 죽림리 1602,34.8746566,128.4207585,3,322,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3217,시도,,죽림해안로,,1,4,,,경상남도 통영시 광도면 죽림리 1602,34.8751006,128.4210955,1,132,,횡단보도,1,N,,경상남도 통영시,055-650-5332,2021-01-21
3218,시도,,죽림해안로,,2,4,,,경상남도 통영시 광도면 죽림리 1602,34.8756042,128.4217661,3,322,,횡단보도,2,N,,경상남도 통영시,055-650-5332,2021-01-21
3219,시도,,죽림해안로,,2,4,,,경상남도 통영시 광도면 죽림리 1602,34.8756191,128.4216433,2,224,40,최고속제도제한,3,N,,경상남도 통영시,055-650-5332,2021-01-21
3220,시도,,신죽2길,,2,2,,,경상남도 통영시 광도면 죽림리 1603,34.8767507,128.418946,4,427,,해제(어린이보호),3,N,,경상남도 통영시,055-650-5332,2021-01-21
3221,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 1599,34.8775244,128.4177528,2,218,,"정차,주차금지",3,N,,경상남도 통영시,055-650-5332,2021-01-21
3222,시도,,죽림1로,,1,4,,,경상남도 통영시 광도면 죽림리 1599,34.8775244,128.4177528,4,428,,견인지역,3,N,,경상남도 통영시,055-650-5332,2021-01-21
3223,,,,,,,,,경상남도 통영시 광도면 죽림리 1570,34.88564,128.417208,2,224,30,최고속도제한,,,,경상남도 통영시,055-650-5332,2021-01-21
3224,,,,,,,,,경상남도 통영시 광도면 죽림리 1570,34.885705,128.41717,2,227,,일시정지,,,,경상남도 통영시,055-650-5332,2021-01-21
3225,,,,,,,,,경상남도 통영시 광도면 죽림리 1570,34.885718,128.417363,2,218,,주정차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
3226,,,,,,,,,경상남도 통영시 광도면 죽림리 1570,34.885793,128.417337,2,218,,주정차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
3227,,,,,,,,,경상남도 통영시 광도면 죽림리 1589,34.885568,128.41696,2,224,30,최고속도제한,,,,경상남도 통영시,055-650-5332,2021-01-21
3228,,,,,,,,,경상남도 통영시 광도면 죽림리 1570,34.885936,128.417795,2,218,,주정차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
3229,,,,,,,,,경상남도 통영시 광도면 죽림리 1570-3,34.886303,128.418455,1,132,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
3230,,,,,,,,,경상남도 통영시 광도면 죽림리 1570-3,34.886345,128.418556,2,218,,주정차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
3231,,,,,,,,,경상남도 통영시 광도면 죽림리 1570-6,34.886721,128.419316,2,218,,주정차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
3232,,,,,,,,,경상남도 통영시 광도면 죽림리 1566-2,34.887276,128.418947,1,132,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
3233,,,,,,,,,경상남도 통영시 광도면 죽림리 1565-20,34.887492,128.418909,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
3234,,,,,,,,,경상남도 통영시 광도면 죽림리 1565-21,34.887824,128.418643,1,132,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
3235,,,,,,,,,경상남도 통영시 광도면 죽림리 1565-23,34.888069,128.418457,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
