업종명,업소명,소재지(도로명),소재지(지번),소재지전화,영업자시작일,데이터기준일자
휴게음식점,웰빙하우스,"광주광역시 북구 중문로 77 (우산동,(1층))",광주광역시 북구 우산동 608-1 (1층) ,,2011-07-25,2020-12-09
휴게음식점,커피리나전대정문점,"광주광역시 북구 자미로 51 (신안동,(1층))",광주광역시 북구 신안동 478-8 (1층) ,,2011-07-27,2020-12-09
휴게음식점,커피루덴스운암점,"광주광역시 북구 서강로 77 (운암동,(1층))",광주광역시 북구 운암동 978-3 (1층) ,062-525-3369,2011-08-05,2020-12-09
휴게음식점,카페이쪼양산점,"광주광역시 북구 연양로 71 (양산동,(1층))",광주광역시 북구 양산동 972 (1층) ,062-676-9449,2011-08-08,2020-12-09
휴게음식점,양지다방,"광주광역시 북구 서방로 36 (중흥동, 2층)",광주광역시 북구 중흥동 286-8 2층 ,062-512-5797,2011-09-19,2020-12-09
휴게음식점,롯데리아광주동강대점,"광주광역시 북구 동문대로 69 (우산동,(1층))",광주광역시 북구 우산동 258-3 (1층) ,062-224-4339,2011-09-28,2020-12-09
휴게음식점,아메리칸핫도그앤커피,"광주광역시 북구 용봉택지로 29, 103호 (용봉동, 대주파크빌 3차)",광주광역시 북구 용봉동 1075 ,062-514-3744,2011-10-26,2020-12-09
휴게음식점,"에이스다방,에이스coffee","광주광역시 북구 자동차로47번길 10 (신안동, 1층)",광주광역시 북구 신안동 266-4 1층 ,,2011-11-10,2020-12-09
휴게음식점,카페베라,"광주광역시 북구 북문대로 191, 1층 (운암동)",광주광역시 북구 운암동 1078-11 (1층) ,,2011-11-14,2020-12-09
휴게음식점,백마다방,광주광역시 북구 경열로233번길 14 (유동),광주광역시 북구 유동 103-19 ,,2011-11-16,2020-12-09
휴게음식점,꿀잔치강정,"광주광역시 북구 서방로 88, 1층 (우산동)",광주광역시 북구 우산동 254-4 (1층) ,062-514-1473,2011-12-07,2020-12-09
휴게음식점,파로에스프레소,"광주광역시 북구 반룡로27번길 10-1, 1층 (용봉동)",광주광역시 북구 용봉동 1234-4 1층 ,062-528-1230,2011-12-14,2020-12-09
휴게음식점,롯데리아양산점,"광주광역시 북구 임방울대로 1068, 1층 (용두동)",광주광역시 북구 용두동 305-44 1층 ,062-576-5353,2011-12-14,2020-12-09
휴게음식점,리얼커피,"광주광역시 북구 서방로 134-1, 1층 (두암동)",광주광역시 북구 두암동 888-10 (1층) ,070-4300-1140,2012-01-02,2020-12-09
휴게음식점,씨유전대원룸점,"광주광역시 북구 반룡로 17, 1층 (용봉동)",광주광역시 북구 용봉동 1238-20 (1층) ,062-512-9942,2012-02-06,2020-12-09
휴게음식점,씨유(중흥모아점),"광주광역시 북구 서양로 65, 1층 (중흥동)",광주광역시 북구 중흥동 342-4 1층 ,062-523-2076,2012-02-09,2020-12-09
휴게음식점,CU전남대생활관점,"광주광역시 북구 용봉로 33, 1층 (용봉동, 생활관)",광주광역시 북구 용봉동 300 생활관 (1층) ,062-233-9647,2012-04-12,2020-12-09
휴게음식점,씨유삼각원룸점,"광주광역시 북구 송해로 47-1, 1층 (삼각동)",광주광역시 북구 삼각동 798-1 1층 ,062-571-4349,2012-04-17,2020-12-09
휴게음식점,더커피전대상대점,"광주광역시 북구 설죽로214번길 127, 1층 (용봉동)",광주광역시 북구 용봉동 375-3 (1층) ,062-512-3713,2012-05-01,2020-12-09
휴게음식점,문산팬시,"광주광역시 북구 문산로 52, 상가104동 14호 (문흥동)",광주광역시 북구 문흥동 995-1 상가104동 14호 ,062-267-8481,2012-05-11,2020-12-09
휴게음식점,본죽＆비빔밥광주양산점,"광주광역시 북구 양산로 2, 1층 (양산동)",광주광역시 북구 양산동 784 외3필지(1층) ,062-574-6288,2012-05-15,2020-12-09
휴게음식점,파스쿠찌광주일곡점,"광주광역시 북구 설죽로 505-9, 1층 (일곡동)",광주광역시 북구 일곡동 843-1 (1층) ,062-571-8497,2012-05-21,2020-12-09
휴게음식점,쉴만한물가,"광주광역시 북구 북문대로 70, 1층 (운암동)",광주광역시 북구 운암동 65-6 외3필지(1층) ,,2012-07-10,2020-12-09
휴게음식점,진순자짱아찌김밥,"광주광역시 북구 일곡마을로 225-1 (일곡동, 일곡3차상가1동113호)",광주광역시 북구 일곡동 817-5 일곡3차상가1동113호 ,,2012-07-12,2020-12-09
휴게음식점,박소영왕만두왕찐빵,"광주광역시 북구 대자로 64 (운암동, 1층 103호)",광주광역시 북구 운암동 443-3 1층 103호 ,,2012-07-13,2020-12-09
휴게음식점,엔제리너스홈플러스동광주점,"광주광역시 북구 동문대로 200, 지하1층 (두암동)",광주광역시 북구 두암동 575-1 지하1층 ,062-269-8066,2012-07-17,2020-12-09
휴게음식점,문화예술회관구내매점,"광주광역시 북구 북문대로 60 (운암동,1층(대극장))",광주광역시 북구 운암동 328-16 1층(대극장) ,,2012-08-21,2020-12-09
휴게음식점,죽이야기용두점,광주광역시 북구 하서로 415 (용두동),광주광역시 북구 용두동 301-1 ,,2012-08-27,2020-12-09
휴게음식점,뉴훼밀리편의점,"광주광역시 북구 저불로69번길 7, 1층 (용봉동)",광주광역시 북구 용봉동 1365-22 1층 ,062-515-2166,2012-11-06,2020-12-09
휴게음식점,이삭토스트,광주광역시 북구 동문대로 155 (두암동),광주광역시 북구 두암동 568-7 ,062-265-0524,2012-11-22,2020-12-09
휴게음식점,이마트24광주세종점,"광주광역시 북구 중흥로140번길 13, 1층 (중흥동)",광주광역시 북구 중흥동 706-1 ,062-531-1171,2012-12-17,2020-12-09
휴게음식점,송다방,"광주광역시 북구 면앙로156번길 17 (두암동, 지하1층)",광주광역시 북구 두암동 838-31 지하1층 ,,2013-01-04,2020-12-09
휴게음식점,CU편의점,"광주광역시 북구 서방로107번길 38 (두암동, 1층 )",광주광역시 북구 두암동 880-17 1층 ,,2013-01-11,2020-12-09
휴게음식점,던킨도너츠아이맘아동병원점,"광주광역시 북구 하서로 400 (양산동, 1층)",광주광역시 북구 양산동 235 1층 ,062-263-6604,2013-01-17,2020-12-09
휴게음식점,나비다방,"광주광역시 북구 중가로65번길 14 (중흥동, 1층)",광주광역시 북구 중흥동 719-17 1층 ,,2013-01-25,2020-12-09
휴게음식점,데카던스,"광주광역시 북구 용봉로 33, 1층 (용봉동, 전대생활관)",광주광역시 북구 용봉동 300 전대생활관 (1층) ,062-460-5231,2013-01-31,2020-12-09
휴게음식점,커피예담두암점,"광주광역시 북구 삼정로66번길 100 (두암동,(2층))",광주광역시 북구 두암동 140-14 (2층) ,062-251-0911,2013-02-05,2020-12-09
휴게음식점,엔젤리너스운암DI점,"광주광역시 북구 북문대로 177 (운암동, 1,2층 )","광주광역시 북구 운암동 1059-18 1,2층 ",,2013-02-06,2020-12-09
휴게음식점,미니스톱일곡원룸점,"광주광역시 북구 일곡로41번길 2, 1층 (일곡동)",광주광역시 북구 일곡동 884-2 1층 ,,2013-02-08,2020-12-09
휴게음식점,TOP피자,광주광역시 북구 갈마로 47 (두암동),광주광역시 북구 두암동 985-5 ,062-269-5008,2013-02-27,2020-12-09
휴게음식점,롯데리아광주운암DI점,"광주광역시 북구 북문대로 177, 1층 (운암동)",광주광역시 북구 운암동 1059-18 1층 ,062-523-0708,2013-03-06,2020-12-09
휴게음식점,존커피,"광주광역시 북구 저불로 48-13, 1층 (용봉동)",광주광역시 북구 용봉동 1380-6 1층 ,062-526-6988,2013-03-11,2020-12-09
휴게음식점,커피제이투,"광주광역시 북구 서하로 92, 1층 (매곡동)",광주광역시 북구 매곡동 373-13 1층 ,062-575-8321,2013-03-28,2020-12-09
휴게음식점,CU동림삼익점,"광주광역시 북구 유림로 175 (동림동, 삼익아파트상가동1층 125호 )",광주광역시 북구 동림동 645 삼익아파트상가동1층 125호 ,,2013-04-12,2020-12-09
휴게음식점,씨유운암굿모닝점,"광주광역시 북구 북문대로 184, 1층 (운암동)",광주광역시 북구 운암동 1080-9 1층 ,,2013-04-23,2020-12-09
휴게음식점,봉구스밥버거동강대점,"광주광역시 북구 서방로135번길 2 (두암동, 1층 )",광주광역시 북구 두암동 875-21 1층 ,062-263-0905,2013-04-25,2020-12-09
휴게음식점,GS25첨단점,"광주광역시 북구 앰코로 22, 1층 (오룡동)",광주광역시 북구 오룡동 1114-9 1층 ,062-972-4511,2013-04-26,2020-12-09
휴게음식점,너나들이,"광주광역시 북구 금호로 91 (운암동,(1층))",광주광역시 북구 운암동 480-14 (1층) ,,2013-04-30,2020-12-09
휴게음식점,미니스톱광주누문점,"광주광역시 북구 천변우로257번길 2 (누문동, 1층 )",광주광역시 북구 누문동 316-22 1층 ,,2013-05-07,2020-12-09
휴게음식점,HEROS(히어로즈),"광주광역시 북구 경열로233번길 14 (유동, 외1필지 1층)",광주광역시 북구 유동 103-19 외1필지 1층 ,,2013-05-23,2020-12-09
휴게음식점,다락(darak),"광주광역시 북구 경양로135번길 7-7 (신안동, 가동 1층)",광주광역시 북구 신안동 7-19 가동 1층 ,,2013-06-07,2020-12-09
휴게음식점,미니스톱광주엔씨점,광주광역시 북구 경양로 134 (유동),광주광역시 북구 유동 102-5 ,,2013-06-13,2020-12-09
휴게음식점,설렘푸드,"광주광역시 북구 양일로305번길 28 (일곡동, 1층 )",광주광역시 북구 일곡동 847-7 1층 ,,2013-06-20,2020-12-09
휴게음식점,카페이웃,"광주광역시 북구 면앙로139번길 51 (두암동,외6필지(1층))",광주광역시 북구 두암동 565-1 외6필지(1층) ,062-251-8481,2013-06-27,2020-12-09
휴게음식점,할리스커피비엔날레점,"광주광역시 북구 비엔날레로 109-1 (용봉동, 지상 1,2층 )","광주광역시 북구 용봉동 1036 지상 1,2층 ",,2013-07-05,2020-12-09
휴게음식점,씨유운암하늘점,"광주광역시 북구 금호로 97 (운암동, 1층 )",광주광역시 북구 운암동 479-30 1층 ,,2013-07-23,2020-12-09
휴게음식점,콩볶는아저씨,"광주광역시 북구 일곡택지로 91 (일곡동, 1층)",광주광역시 북구 일곡동 876-1 1층 ,,2013-08-19,2020-12-09
휴게음식점,슬로스커피,"광주광역시 북구 면앙로170번길 2 (두암동, 제1동 1층 107호)",광주광역시 북구 두암동 822-11 제1동 1층 107호 ,,2013-08-20,2020-12-09
휴게음식점,코리안누들,"광주광역시 북구 동문대로 200, 지하1층 (두암동)",광주광역시 북구 두암동 575-1 지하1층 ,042-624-1183,2013-09-04,2020-12-09
휴게음식점,카페나무,"광주광역시 북구 면앙로 130 (우산동, 1층 )",광주광역시 북구 우산동 213-4 1층 ,,2013-10-02,2020-12-09
휴게음식점,봉구스밥버거,"광주광역시 북구 설죽로214번길 98 (용봉동, 1층 )",광주광역시 북구 용봉동 359 1층 ,,2013-10-16,2020-12-09
휴게음식점,동강토스트,"광주광역시 북구 동문대로 50 (두암동, 동강대 학생회관 외25필지 1층)",광주광역시 북구 두암동 771 동강대 학생회관 외25필지 1층 ,,2013-10-17,2020-12-09
휴게음식점,요거프레소(교대점),"광주광역시 북구 필문대로 55 (풍향동, 1층 )",광주광역시 북구 풍향동 1-1 1층 ,,2013-10-29,2020-12-09
휴게음식점,드롭탑(두암점),"광주광역시 북구 동문대로 146 (두암동, 1층, 2층, 3층)","광주광역시 북구 두암동 821-8 1층, 2층, 3층 ",,2013-10-29,2020-12-09
휴게음식점,커피예담,"광주광역시 북구 중가로 51 (유동, 1층 )",광주광역시 북구 유동 106-19 1층 ,,2013-11-14,2020-12-09
휴게음식점,커피트리,"광주광역시 북구 일곡마을로 225-1 (일곡동, 일곡청솔아파트 상가동112호 )",광주광역시 북구 일곡동 817-5 일곡청솔아파트 상가동112호 ,,2013-11-19,2020-12-09
휴게음식점,심히좋았더라,"광주광역시 북구 송해로58번길 13-2, 1층 (일곡동)",광주광역시 북구 일곡동 836-10 ,062-514-5233,2013-11-26,2020-12-09
휴게음식점,카페라스또리아,"광주광역시 북구 설죽로 291 (용봉동, 외13필지 1층)",광주광역시 북구 용봉동 1129-2 외13필지 1층 ,062-575-5612,2013-11-28,2020-12-09
휴게음식점,까페마들렌,"광주광역시 북구 월동로 30 (두암동, 1층)",광주광역시 북구 두암동 61-3 1층 ,,2013-12-05,2020-12-09
휴게음식점,난타5000양산점,"광주광역시 북구 하서로 421 (용두동, 1층 105호)",광주광역시 북구 용두동 306 1층 105호 ,,2013-12-06,2020-12-09
휴게음식점,미니스톱일곡제일점,광주광역시 북구 송해로 71 (일곡동),광주광역시 북구 일곡동 828-5 ,,2013-12-16,2020-12-09
휴게음식점,빅스커피,"광주광역시 북구 설죽로202번길 84, 1층 (용봉동)",광주광역시 북구 용봉동 553-5 1층 ,062-525-3362,2013-12-24,2020-12-09
휴게음식점,골드다방,"광주광역시 북구 서방로 74 (우산동,(2층))",광주광역시 북구 우산동 187-8 (2층) ,,2014-01-21,2020-12-09
휴게음식점,쏘쏘의달콤스토리,"광주광역시 북구 첨단연신로 187 (신용동, 상가121동204호)",광주광역시 북구 신용동 671 상가121동204호 ,070-4150-7524,2014-02-06,2020-12-09
휴게음식점,뽕뜨락피자(오치점),"광주광역시 북구 서하로 179 (오치동, 1층)",광주광역시 북구 오치동 861-15 1층 ,,2014-02-21,2020-12-09
휴게음식점,씨유광주무등경기장점,"광주광역시 북구 서림로 10 (임동, 외2필지 무등야구장 내 1층)",광주광역시 북구 임동 316 외2필지 무등야구장 내 1층 ,,2014-03-07,2020-12-09
휴게음식점,할리스커피첨단2지구점,"광주광역시 북구 첨단연신로91번길 10 (신용동, 1층 106호, 2층 202호)","광주광역시 북구 신용동 731 1층 106호, 2층 202호 ",,2014-03-19,2020-12-09
휴게음식점,드롭탑용봉점,"광주광역시 북구 용봉택지로 51 (용봉동, 1층~2층)",광주광역시 북구 용봉동 739-9 1층~2층 ,,2014-04-03,2020-12-09
휴게음식점,투썸플레이스(광주빛고을여성병원점),"광주광역시 북구 하서로 395 (양산동, 외2필지 주건축물제1동 1층 102호)",광주광역시 북구 양산동 246-16 외2필지 주건축물제1동 1층 102호 ,062-571-4393,2014-04-11,2020-12-09
휴게음식점,이디야커피,"광주광역시 북구 설죽로315번길 37 (매곡동, 1층)",광주광역시 북구 매곡동 42-6 1층 ,,2014-04-11,2020-12-09
휴게음식점,달콤커피광주첨단2지구점,"광주광역시 북구 첨단연신로108번길 22 (신용동, 1층~2층 105호)",광주광역시 북구 신용동 858 1층~2층 105호 ,,2014-04-24,2020-12-09
휴게음식점,씨유광주무등경기장점,"광주광역시 북구 서림로 10 (임동, 외2필지 무등야구장 내 1층)",광주광역시 북구 임동 316 외2필지 무등야구장 내 1층 ,062-525-1228,2014-04-30,2020-12-09
휴게음식점,고봉민김밥인운암1호점,"광주광역시 북구 북문대로 89 (운암동, 101동 1층 상가104호)",광주광역시 북구 운암동 67 101동 1층 상가104호 ,,2014-05-19,2020-12-09
휴게음식점,문화다방,광주광역시 북구 동문대로 110 (두암동),광주광역시 북구 두암동 881-1 ,,2014-05-29,2020-12-09
휴게음식점,코끼리카페,"광주광역시 북구 양산택지로 86 (본촌동, 1층 105호, 106호)","광주광역시 북구 본촌동 3062-1 1층 105호, 106호 ",062-575-6363,2014-06-05,2020-12-09
휴게음식점,공차,"광주광역시 북구 동문대로 200 (두암동, 1층)",광주광역시 북구 두암동 575-1 1층 ,,2014-07-07,2020-12-09
휴게음식점,광주스트릿트,"광주광역시 북구 동문대로 200, 지하1층 (두암동)",광주광역시 북구 두암동 575-1 지하1층 ,,2014-07-09,2020-12-09
휴게음식점,피자스쿨우산점,"광주광역시 북구 면앙로 46 (문흥동, 1층)",광주광역시 북구 문흥동 939-1 1층 ,062-251-9979,2014-07-10,2020-12-09
휴게음식점,배스킨라빈스(유)공감피플,"광주광역시 북구 첨단연신로133번길 4 (신용동, 113동 1층 110호)",광주광역시 북구 신용동 675 113동 1층 110호 ,,2014-07-21,2020-12-09
